"15329","Faizan Lodi","Yus It Solution","AIRPRO CAT6 UTP 4/24AWG CABLE 305 MTR","5200","5.00","26000.00","2021-05-06",NULL
"15330","Faizan Lodi","GB Amplifier & Casitas","DECO 01(V2)-TABLET(N)","5340","2.00","10680.00","2021-05-06",NULL
"15331","Raj Gaur","Manglam Computer","FINGERPRINT OXYMETER AD805 AJQURA","1050","10.00","10500.00","2021-05-07",NULL
"15332","Raj Gaur","Sun Shine Automation India Limited","MCG-SM SF- 20 KM 1550 Giga Media Convertor (A)","1500","1.00","1500.00","2021-05-07",NULL
"15333","Raj Gaur","Sun Shine Automation India Limited","MCG-SM SF - 20 KM 1310 Giga Media Convertor (B)","1500","1.00","1500.00","2021-05-07",NULL
"15334","Kaveri Khandelwal","Mr OM Rakash INDORE","Star 03- Tablet (N)","4066","1.00","4066.95","2021-05-07",NULL
"15335","Raj Gaur","samko.tech","XDS M-750 (750 MBPS Dual Band 2.4/5 Ceilling Mount","6900","1.00","6900.00","2021-05-07",NULL
"15336","Faizan Lodi","V2 Circle","PDU Horz/6 Soc/6A/108KVA (BLACK)","528","5.00","2640.00","2021-05-07",NULL
"15337","Faizan Lodi","V2 Circle","Horz.Cable Organizer/1U/Channel OnFront HCO-1-CF
","305","5.00","1525.00","2021-05-07",NULL
"15338","Vibhakar Sharma","Navjeevan Medicos","FINGERPRINT OXYMETER AD805 AJQURA","1049","20.00","20982.20","2021-05-07",NULL
"15339","Vibhakar Sharma","Krishna Medicals (Kuchaman City)","FINGERPRINT OXYMETER AD805 AJQURA","1350","7.00","9450.00","2021-05-07",NULL
"15340","Heena Sharma","S.D Services","QH EPS Total security for 3 Years (CTSUP)","1075","33.00","35475.00","2021-05-07",NULL
"15341","Heena Sharma","S.D Services","QH EPS Total security for 3 Years (CTSUP)","1075","12.00","12900.00","2021-05-07",NULL
"15342","Vibhakar Sharma","Sahni Agencies (Bhopal)","FINGERPRINT OXYMETER AD805 AJQURA","982","10.00","9821.40","2021-05-07",NULL
"15343","Faizan Lodi","Darshan Infotech","FINGERPRINT OXYMETER AD805 AJQURA","1160","3.00","3482.13","2021-05-07",NULL
"15344","Heena Sharma","Systematic Solution","CTR AddTotal Security Regular","650","1.00","650.00","2021-05-07",NULL
"15345","Dipankar Khandelwal","S.D Services","T2M100 Sec Ren 3YR","67000","1.00","67000.00","2021-05-07",NULL
"15346","Kaveri Khandelwal","KAPIL DHAVAN  SANGANER","LG LED 65TR3BF Panel IFP (18%)","105932","1.00","105932.20","2021-05-07",NULL
"15347","Dipankar Khandelwal","HEM FINLEASE PVT LTD","FG 500E 24x7 Renewal for 1 Year","250000","1.00","250000.00","2021-05-07",NULL
"15348","Dipankar Khandelwal","Jyotiraj Enterprises","FINGERPRINT OXYMETER AD805 AJQURA","1071","60.00","64285.80","2021-05-07",NULL
"15349","Raj Gaur","AUDIOVAN TECH (Ambala Cantt)","FINGERPRINT OXYMETER AD805 AJQURA","1070","50.00","53500.00","2021-05-07",NULL
"15350","Vibhakar Sharma","Mahalaxmi Mobile and Medical","FINGERPRINT OXYMETER AD805 AJQURA","1000","20.00","20000.00","2021-05-08",NULL
"15351","Heena Sharma","Bhushan Systems & Consultants","CTRUP QH EPS Total 1 Year Renewal Lic","475","5.00","2375.00","2021-05-08",NULL
"15352","Heena Sharma","BBCC IT Solution","QH EPS Total security for 3 Years (CTSUP)","1400","8.00","11200.00","2021-05-08",NULL
"15353","Vibhakar Sharma","Sanjay Medical Store (Ajmer)","FINGERPRINT OXYMETER AD805 AJQURA","982","10.00","9821.40","2021-05-08",NULL
"15354","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","LG 32 HD READY COMMERCIAL 32LT340C","12800","1.00","12800.00","2021-05-08",NULL
"15355","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","Horz Cable Organizer/1U/Loop HCO-1-L
","190","1.00","190.00","2021-05-08",NULL
"15356","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","Mounting Hardware-Cr(Pack of 10)(for Computer Rack)","85","1.00","85.00","2021-05-08",NULL
"15357","Bharti Khandelwal","AMARJEET SINGH","FINGERPRINT OXYMETER AD805 AJQURA","1339","1.00","1339.29","2021-05-08",NULL
"15358","Dipankar Khandelwal","Vishnu Computer Land","DECO 01(V2)-TABLET(N)","5254","1.00","5254.24","2021-05-08",NULL
"15359","Raj Gaur","Soft Tech Computer","Artist 12Pro -Graphic Pen Display","20338","1.00","20338.98","2021-05-08",NULL
"15360","Vibhakar Sharma","SHREE GANPATI MEDICAL & PRO.& GEN.ST","FINGERPRINT OXYMETER AD805 AJQURA","891","10.00","8919.60","2021-05-08",NULL
"15361","Raj Gaur","Smart Techno It Solutions","BENQ PROJECTOR TH585 WHITE","45900","1.00","45900.00","2021-05-10",NULL
"15362","Kaveri Khandelwal","Keshvendra Kumar Singh (Madhubani)","LG LED 65TR3BF Panel IFP (18%)","108474","1.00","108474.58","2021-05-10",NULL
"15363","Kaveri Khandelwal","Keshvendra Kumar Singh (Madhubani)","TV CART AVT-T120 PR","15000","1.00","15000.00","2021-05-10",NULL
"15364","Bharti Khandelwal","DEEKSHAA INFOSYSTEMS PVT LTD PUNE","AIRPRO CAT6 UTP 4/24AWG CABLE 305 MTR","5600","1.00","5600.00","2021-05-10",NULL
"15365","Vibhakar Sharma","Chetan Telecom Solutions (Pindwara)","FINGERPRINT OXYMETER AD805 AJQURA","848","10.00","8482.10","2021-05-11",NULL
"15366","Rajneesh Srivastava","Ezee Solutions","FG30E  Hardware Plus Forticare","15000","1.00","15000.00","2021-05-11",NULL
"15367","Rajneesh Srivastava","Ezee Solutions","FG30E Three  Year 24X7 LICENSE","20000","1.00","20000.00","2021-05-11",NULL
"15368","Sudarshan Vyas","Sudarshan Vyas","FINGERPRINT OXYMETER AD805 AJQURA","1071","6.00","6428.58","2021-05-11",NULL
"15369","Sudarshan Vyas","Sudarshan Vyas","FINGERPRINT OXYMETER AD805 AJQURA","1071","2.00","1178.57","2021-05-11",NULL
"15370","Vibhakar Sharma","R & R Compu Serve","FINGERPRINT OXYMETER AD805 AJQURA","633","50.00","31696.50","2021-05-11",NULL
"15371","Arpit Ojha","Rameshwar Lal Dhakar (Nimbahera)","FINGERPRINT OXYMETER AD805 AJQURA","736","70.00","51562.70","2021-05-11",NULL
"15372","Vibhakar Sharma","Shiv Shakti Medical Hall (Bagru)","FINGERPRINT OXYMETER AD805 AJQURA","736","5.00","3683.05","2021-05-11",NULL
"15373","Heena Sharma","Avon Computers","CTRUP QH EPS Total 1 Year Renewal Lic","750","15.00","11250.00","2021-05-11",NULL
"15374","Raj Gaur","Reliable Peripherals (Raisar Plaza)","Horz.Cable Organizer/1U/Channel OnFront HCO-1-CF
","300","8.00","2400.00","2021-05-11",NULL
"15375","Arpit Ojha","SKY COMPUTERS","CTR AddTotal Security Regular","750","5.00","3750.00","2021-05-11",NULL
"15376","Dipankar Khandelwal","Creative Clap Consultants Private Limited","LG 32 HD READY COMMERCIAL 32LT340C","13000","38.00","494000.00","2021-05-12",NULL
"15377","Heena Sharma","Shri  Balaji Computers (Rohit)","QH EPS TOTAL CTWUP","0","10.00","1.00","2021-05-12",NULL
"15378","Dipankar Khandelwal","SANGAM (INDIA) LIMITED (UNIT 1)","FG100F 24X7 THREE YEAR LICENSE","200000","1.00","194000.00","2021-05-13",NULL
"15379","Dipankar Khandelwal","SANGAM (INDIA) LIMITED (UNIT 1)","FG100F HARDWARE PLUS FORTICARE","120000","1.00","116400.00","2021-05-13",NULL
"15380","Dipankar Khandelwal","SANGAM (INDIA) LIMITED (UNIT 1)","Installation Charges","25000","1.00","25000.00","2021-05-13",NULL
"15381","Vibhakar Sharma","Shiv Electronics","LG 32 HD READY COMMERCIAL 32LT340C","13000","3.00","39000.00","2021-05-14",NULL
"15382","Bharti Khandelwal","Magic Chemistry Class (Bihar)","LG Interactive Flat Panel 75TR3BF-B (18%)","182203","1.00","182203.39","2021-05-14",NULL
"15383","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","42U Rack Frame/600*1000/Steel/NRS-1 Caster Type 2","23900","2.00","47800.00","2021-05-15",NULL
"15384","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","PDU Horz/6 Soc/6A/108KVA (BLACK)","550","2.00","1100.00","2021-05-15",NULL
"15385","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","Horz.Cable Organizer/1U/Channel OnFront HCO-1-CF
","340","2.00","680.00","2021-05-15",NULL
"15386","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","Shelf /1000 BLACK","1090","2.00","2180.00","2021-05-15",NULL
"15387","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","Key Board Shelf/19''/Rty/1000D BLACK","1090","2.00","2180.00","2021-05-15",NULL
"15388","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","Mounting Hardware -Cr(Pack of 20)(for Computer Rack","140","2.00","280.00","2021-05-15",NULL
"15389","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","ITE/SERVER RACK AIR CIRCULATION/TOWER MOUNT/180 CFM","1400","2.00","2800.00","2021-05-15",NULL
"15390","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","42U Rack Frame/600*1000/Steel/NRS-1 Caster Type 2","23900","1.00","23900.00","2021-05-15",NULL
"15391","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","PDU Horz/6 Soc/6A/108KVA (BLACK)","550","1.00","550.00","2021-05-15",NULL
"15392","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","Horz.Cable Organizer/1U/Channel OnFront HCO-1-CF
","340","1.00","340.00","2021-05-15",NULL
"15393","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","Shelf /1000 BLACK","1090","1.00","1090.00","2021-05-15",NULL
"15394","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","Key Board Shelf/19''/Rty/1000D BLACK","1090","1.00","1090.00","2021-05-15",NULL
"15395","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","Mounting Hardware -Cr(Pack of 20)(for Computer Rack","140","1.00","140.00","2021-05-15",NULL
"15396","Kaveri Khandelwal","Devaditya Technocrats LLP (Indore)","ITE/SERVER RACK AIR CIRCULATION/TOWER MOUNT/180 CFM","1400","1.00","1400.00","2021-05-15",NULL
"15397","Vibhakar Sharma","R & R Compu Serve","FINGERPRINT OXYMETER AD805 AJQURA","633","100.00","63393.00","2021-05-15",NULL
"15398","Raj Gaur","G & C Projection","LG LED 65TR3BF Panel IFP (18%)","103389","1.00","103389.83","2021-05-15",NULL
"15399","Raj Gaur","S.S.E COMPUTECH PRIVATE LIMITED","DECO 01(V2)-TABLET(N)","5338","1.00","5338.98","2021-05-15",NULL
"15400","Kaveri Khandelwal","Commanding Officer (Uttarakhand)","TV CART AVT-T120 PR","15169","1.00","15169.49","2021-05-15",NULL
"15401","Kaveri Khandelwal","Keshvendra Kumar Singh (Madhubani)","DIGITEK 5HEAD WITH SOFTBOX DSBH HOLDER","1300","2.00","2600.00","2021-05-15",NULL
"15402","Kaveri Khandelwal","Keshvendra Kumar Singh (Madhubani)","BULB 20WATT LED E-27","415","8.00","3320.00","2021-05-15",NULL
"15403","Kaveri Khandelwal","Keshvendra Kumar Singh (Madhubani)","Ring LED Light","604","2.00","1209.00","2021-05-15",NULL
"15404","Kaveri Khandelwal","Keshvendra Kumar Singh (Madhubani)","PHOTOGRAPHY LAMP HOLDER FOR FOUR","1000","2.00","2000.00","2021-05-15",NULL
"15405","Kaveri Khandelwal","Keshvendra Kumar Singh (Madhubani)","PHOTO X-5",,"2.00","Array","2021-05-15",NULL
"15406","Vibhakar Sharma","Utkarsh Systems (Jaipur)","SEAGATE HARDISK ST6000VX001 6TB","10084","9.00","90762.75","2021-05-15",NULL
"15407","Vibhakar Sharma","Utkarsh Systems (Jaipur)","FINGERPRINT OXYMETER AD805 AJQURA","937","1.00","937.50","2021-05-15",NULL
"15408","Dipankar Khandelwal","SANGAM (INDIA) LIMITED (UNIT -II)","FG80F  HARWARE PLUS FORTICARE","72500","1.00","70325.00","2021-05-15",NULL
"15409","Dipankar Khandelwal","SANGAM (INDIA) LIMITED (UNIT -II)","FG80F THREE YEAR 24X7 LICENSE","72500","1.00","70325.00","2021-05-15",NULL
"15410","Dipankar Khandelwal","SANGAM (INDIA) LIMITED (UNIT -II)","Installation Charges","25000","1.00","25000.00","2021-05-15",NULL
"15411","Raj Gaur","SOFTTECH SECURITY COMMUNICATION SYSTEM","FINGERPRINT OXYMETER AD805 AJQURA","982","2.00","1964.28","2021-05-15",NULL
"15412","Bharti Khandelwal","Shailesh Upadhyay ( Bharatpur)","CANON 4K CAMCORDER XA40 (EU) WITH BACKPACK","88983","1.00","88983.05","2021-05-17",NULL
"15413","Bharti Khandelwal","Shailesh Upadhyay ( Bharatpur)","4K 60 Recording Capture Card (E)","14406","1.00","14406.78","2021-05-17",NULL
"15414","Bharti Khandelwal","Shailesh Upadhyay ( Bharatpur)","WIRELESS POINTER","1271","1.00","1271.19","2021-05-17",NULL
"15415","Rajneesh Srivastava","Commanding officer (Mathura)","FG60E ONE Year 24X7 LICENSE","24750","1.00","24750.00","2021-05-17",NULL
"15416","Rajneesh Srivastava","Commanding officer (Mathura)","FG60E ONE Year 24X7 LICENSE","24750","1.00","24750.00","2021-05-17",NULL
"15417","Bharti Khandelwal","PEDAGOGY DIGITAL SOLUTION (MOTIHARI-BIHAR)","LG LED 65TR3BF Panel IFP (18%)","102542","1.00","102542.37","2021-05-18",NULL
"15418","Vibhakar Sharma","SHREE BALAJI SURGICAL (JAIPUR)","FINGERPRINT OXYMETER AD805 AJQURA","714","4.00","2857.16","2021-05-18",NULL
"15419","Kaveri Khandelwal","Dheeraj Cantt (Hapur ,UP)","DECO 01(V2)-TABLET(N)","5931","1.00","5931.35","2021-05-18",NULL
"15420","Vibhakar Sharma","Smart Tech","27U Rack Frame /600*1000/Steel /NRS-1Casters Type 2","15900","1.00","15741.00","2021-05-18",NULL
"15421","Vibhakar Sharma","Smart Tech","PDU Horz/6 Soc/6A/108KVA (BLACK)","535","1.00","529.65","2021-05-18",NULL
"15422","Vibhakar Sharma","Smart Tech","Shelf /1000 BLACK","1090","2.00","2158.20","2021-05-18",NULL
"15423","Vibhakar Sharma","Smart Tech","Mounting Hardware-Cr(Pack of 10)(for Computer Rack)","85","2.00","170.00","2021-05-18",NULL
"15424","Array","Array"," "," ",," ","2021-05-19",NULL
"15425","Bharti Khandelwal","EYE7 HOSPITALS PRIVATE LIMITED","LG PANEL 86TR3BF-B.ATRQ (18 %)","288135","1.00","288135.59","2021-05-19",NULL
"15426","Bharti Khandelwal","EYE7 HOSPITALS PRIVATE LIMITED","AVT-T130-PR  STAND","18220","1.00","18220.34","2021-05-19",NULL
"15427","Bharti Khandelwal","Prabhat Classes (Udaipur)","LG Interactive Flat Panel 75TR3BF-B (18%)","184745","1.00","184745.76","2021-05-19",NULL
"15428","Bharti Khandelwal","GURUKUL INTERNATIONAL PUBLIC SCHOOL (ODISHA)","LG LED 65TR3BF Panel IFP (18%)","116101","1.00","116101.69","2021-05-19",NULL
"15429","Dipankar Khandelwal","Netgleam Consulting LLP","FG30E  Hardware Plus Forticare","12000","1.00","12000.00","2021-05-19",NULL
"15430","Dipankar Khandelwal","Netgleam Consulting LLP","FG30E ONE Year 24X7 LICENSE","14000","1.00","14000.00","2021-05-19",NULL
"15431","Bharti Khandelwal","Anup Kumar Singh (Kolkata)","Spectra SRX-900-I5 OPS","33898","1.00","33898.31","2021-05-20",NULL
"15432","Kaveri Khandelwal","Mittal Maths Classes (Delhi)","DECO 01(V2)-TABLET(N)","5423","1.00","5423.73","2021-05-20",NULL
"15433","Bharti Khandelwal","JITENDER KUMAR SHAW (CHHINDWARA)","DECO 01(V2)-TABLET(N)","5932","1.00","5932.20","2021-05-21",NULL
"15434","Dipankar Khandelwal","JK LAKSHMI CEMENT LTD (Chhattisgarh)","FG100E Three Years 8*5 Bundle","190000","1.00","190000.00","2021-05-21",NULL
"15435","Dipankar Khandelwal","JK LAKSHMI CEMENT LTD (Chhattisgarh)","Annual Maintenance Charges","15000","1.00","15000.00","2021-05-21",NULL
"15436","Dipankar Khandelwal","JK LAKSHMI CEMENT LTD (Chhattisgarh)","FG100E One Year License 24x7",,"1.00","Array","2021-05-21",NULL
"15437","Dipankar Khandelwal","JK LAKSHMI CEMENT LTD (Chhattisgarh)","FG100E One Year License 24x7",,"1.00","Array","2021-05-21",NULL
"15438","Dipankar Khandelwal","JK LAKSHMI CEMENT LTD (Chhattisgarh)","FG100E One Year License 24x7",,"1.00","Array","2021-05-21",NULL
"15439","Raj Gaur","S.S.E COMPUTECH PRIVATE LIMITED","AP-ESG108P (AP1208)Camera POE Switch","2700","1.00","2700.00","2021-05-21",NULL
"15440","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","UNV 2MP IP BULLET IPC2122LR3-PF60-E","2550","2.00","4590.00","2021-05-21",NULL
"15441","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","UNV IPC3612LR3-PF28E 2MP IP DOME CAMERA","2550","2.00","4590.00","2021-05-21",NULL
"15442","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","AP-GS1008 8 PORT GIGA SWITCH","1250","1.00","1250.00","2021-05-21",NULL
"15443","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","AP CAT-6 DataGate Jack, Shuttered  (White) 
","69","8.00","552.00","2021-05-21",NULL
"15444","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","AP 1 PORT FACE PLATE","40","8.00","320.00","2021-05-21",NULL
"15445","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","Plastic Surface Box 1-2 MO (Gangbox)","20","8.00","160.00","2021-05-21",NULL
"15446","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","4U/400 Rack (For Computer Rack)","1600","1.00","1600.00","2021-05-21",NULL
"15447","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","PDU Horz/6 Soc/6A/108KVA (BLACK)","535","1.00","535.00","2021-05-21",NULL
"15448","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","AP CAT6 24 PORT PATCH PANEL LOADED","1700","1.00","1700.00","2021-05-21",NULL
"15449","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","AP-GS-1016","3300","1.00","3300.00","2021-05-21",NULL
"15450","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","AP CAT6 PATCH CORD 1 Mtr Blue","80","10.00","800.00","2021-05-21",NULL
"15451","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","RJ-45 Connector","3","113.00","339.00","2021-05-21",NULL
"15452","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","AP CAT6 PATCH CORD 1 Mtr Grey","80","5.00","400.00","2021-05-21",NULL
"15453","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","DELTA 600VA OFFLINE UPS","1750","1.00","1750.00","2021-05-21",NULL
"15454","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","HDMI CABLE 10 MTR","500","5.00","2500.00","2021-05-21",NULL
"15455","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","SC SC Duplex 5 MTR SM Patch Cord","260","3.00","780.00","2021-05-21",NULL
"15456","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","AP SC-LC MM Duplex Patch Cord 5 MTR","290","3.00","870.00","2021-05-21",NULL
"15457","Vibhakar Sharma","AISP NETWORKING (ABU ROAD)","AIRPRO CAT6 UTP CABLE 4/24AWG 100 MTR","1750","2.00","3500.00","2021-05-21",NULL
"15458","Raj Gaur","IT PROCUREMENT CENTER","P.S Lite 4x6 Mw Insta Lock","1550","12.00","18600.00","2021-05-21",NULL
"15459","Dipankar Khandelwal","Shriram General Insurance Company Ltd","EMS RENEWAL (FORTINET)","130000","1.00","130000.00","2021-05-21",NULL
"15460","Heena Sharma","BBCC IT Solution","FG30E ONE Year 24X7 LICENSE","11000","1.00","11000.00","2021-05-22",NULL
"15461","Heena Sharma","BBCC IT Solution","FG30E ONE Year 24X7 LICENSE","11000","1.00","11000.00","2021-05-22",NULL
"15462","Heena Sharma","BBCC IT Solution","FG30E ONE Year 24X7 LICENSE","11000","1.00","11000.00","2021-05-22",NULL
"15463","Heena Sharma","BBCC IT Solution","Installation Charges","2500","1.00","1500.00","2021-05-22",NULL
"15464","Heena Sharma","Chandrakala Broking Services Pvt Ltd","QH EPS Total security for 3 Years (CTSUP)","1200","20.00","24000.00","2021-05-22",NULL
"15465","Raj Gaur","Sunrise Computers","9U/400 Rack(for Computer Rack)","2350","1.00","2350.00","2021-05-22",NULL
"15466","Raj Gaur","Sunrise Computers","Cantilaber Shelf Tray (For Computer Rack ) N","240","2.00","480.00","2021-05-22",NULL
"15467","Raj Gaur","Sunrise Computers","PDU Horz/6 Soc/6A/108KVA (BLACK)","525","1.00","525.00","2021-05-22",NULL
"15468","Raj Gaur","Sunrise Computers","ITE NETWORK CIRCULATION MODULE 90CFM N","250","1.00","250.00","2021-05-22",NULL
"15469","Raj Gaur","Sunrise Computers","Horz.Cable Organizer/1U/Channel OnFront HCO-1-CF
","320","1.00","320.00","2021-05-22",NULL
"15470","Raj Gaur","Sunrise Computers","Mounting Hardware-Cr(Pack of 10)(for Computer Rack)","80","1.00","80.00","2021-05-22",NULL
"15471","Dipankar Khandelwal","Shriram General Insurance Company Ltd","FG30E ONE Year 24X7 LICENSE","0","1.00","0.85","2021-05-22",NULL
"15472","Array","Array"," "," ",," ","2021-05-22",NULL
"15473","Vibhakar Sharma","Shiv Electronics","LG 32 HD READY COMMERCIAL 32LT340C","13000","2.00","26000.00","2021-05-22",NULL
"15474","Vibhakar Sharma","Shiv Electronics","LG Commercial LED TV (43UT640S)","23828","1.00","23828.13","2021-05-22",NULL
"15475","Dipankar Khandelwal","Cyber Shoppe","AP-ESG 3024P 24 Port POE +4 SFP Uplink","17000","2.00","33320.00","2021-05-24",NULL
"15476","Kaveri Khandelwal","Rakesh Kumar Choudhary","DECO 01(V2)-TABLET(N)","5932","1.00","5932.20","2021-05-24",NULL
"15477","Dipankar Khandelwal","TCP SOLUTIONS (JAIPUR)","BENQ PROJECTOR TK800M WHITE 4K UHD","91000","1.00","91000.00","2021-05-24",NULL
"15478","Dipankar Khandelwal","TRIPTI AGENCY","Gl-B181RDSB.ADSZEBN 181L","8813","28.00","246779.68","2021-05-24",NULL
"15479","Faizan Lodi","Communication System","4U/400 Rack (For Computer Rack)","1460","2.00","2920.00","2021-05-24",NULL
"15480","Faizan Lodi","Communication System","6U/400 Rack (for Computer Rack)","1875","2.00","3750.00","2021-05-24",NULL
"15481","Faizan Lodi","Communication System","9U/400 Rack(for Computer Rack)","2300","1.00","2300.00","2021-05-24",NULL
"15482","Faizan Lodi","Communication System","PDU Horz/6 Soc/6A/108KVA (BLACK)","535","5.00","2675.00","2021-05-24",NULL
"15483","Faizan Lodi","Communication System","Horz.Cable Organizer/1U/Channel OnFront HCO-1-CF
","340","5.00","1700.00","2021-05-24",NULL
"15484","Dipankar Khandelwal","Manish Enterprises","6U/400 Rack (for Computer Rack)","1850","2.00","3700.00","2021-05-24",NULL
"15485","Dipankar Khandelwal","Manish Enterprises","Cisco SF95-24-AS","4000","2.00","8000.00","2021-05-24",NULL
"15486","Dipankar Khandelwal","Manish Enterprises","AP CAT6 24 PORT PATCH PANEL LOADED","1700","2.00","3400.00","2021-05-24",NULL
"15487","Kaveri Khandelwal","ARUN SHARMA-JHALAWAR","DECO 01(V2)-TABLET(N)","5931","1.00","5931.36","2021-05-25",NULL
"15488","Faizan Lodi","Lakshita Enterprises","AP CAT-6 DataGate Jack, Shuttered  (White) 
","85","36.00","3060.00","2021-05-25",NULL
"15489","Faizan Lodi","Lakshita Enterprises","AP 1 PORT FACE PLATE","45","36.00","1620.00","2021-05-25",NULL
"15490","Faizan Lodi","Lakshita Enterprises","Plastic Surface Box 1-2 MO (Gangbox)","20","36.00","720.00","2021-05-25",NULL
"15491","Faizan Lodi","Lakshita Enterprises","AIRPRO CAT6 UTP 4/24AWG CABLE 305 MTR","5200","1.00","5200.00","2021-05-25",NULL
"15492","Faizan Lodi","Lakshita Enterprises","Cat 6 Patch Cord  Blue 1 Mtr(PCD-02041-0H-I .","118","30.00","3540.00","2021-05-25",NULL
"15493","Raj Gaur","Shankheshwar Computers","BENQ PROJECTOR TH585 WHITE","45000","1.00","45000.00","2021-05-25",NULL
"15494","Kaveri Khandelwal","DHSS HUMADPURAM (SAGWARA)","DECO 01(V2)-TABLET(N)","5466","1.00","5466.10","2021-05-26",NULL
"15495","BISPL","BenQ India Pvt Ltd (Gurgaon)"," "," ",," ","2021-05-26",NULL
"15496","BISPL","Quick Heal Technologies Ltd"," "," ",," ","2021-05-26",NULL
"15497","Arun Sharma","Smb Enterprises","27 U Rack Frame/600*600/Steel Casters Type 1","11800","1.00","11446.00","2021-05-26",NULL
"15498","Vibhakar Sharma","R & R Compu Serve","LG 43 INCH LED TV 43LT340C","19100","1.00","19100.00","2021-05-26",NULL
"15499","Raj Gaur","Mulkit Pareek (Jaipur)","ARTIST 22R PRO DRAWING GRAPHIC DISPLAY","46610","1.00","46610.17","2021-05-26",NULL
"15500","Raj Gaur","TM Computers","BENQ PROJECTOR TH585 WHITE","45500","1.00","45500.00","2021-05-27",NULL
"15501","Faizan Lodi","Elite Infotech","AIR DRONE 2321 (150mbps Outdoor CPE 2.4GHZ)","3100","3.00","9300.00","2021-05-27",NULL
"15502","Raj Gaur","Vasundhara (Jaipur)","BenQ Projector GV1 SILVER 480P","23500","1.00","23500.00","2021-05-27",NULL
"15503","Dipankar Khandelwal","RAJAT ELECTRONICS & ELECTRICALS","4K 60 Recording Capture Card (E)","13500","1.00","13500.00","2021-05-27",NULL
"15504","Dipankar Khandelwal","RAJAT ELECTRONICS & ELECTRICALS","LG 32 CAM TV 32LU640H.BTR","14900","3.00","44700.00","2021-05-27",NULL
"15505","Kaveri Khandelwal","Prashant Shivram Tiwari (Thane)","LG Interactive Flat Panel 75TR3BF-B (18%)","184745","1.00","184745.76","2021-05-28",NULL
"15506","Kaveri Khandelwal","Prashant Shivram Tiwari (Thane)","CANON BROADCASTING CAMERA CAMCORDER XA-11 WITH CASE","70338","1.00","70338.98","2021-05-28",NULL
"15507","Kaveri Khandelwal","Prashant Shivram Tiwari (Thane)","4K 60 Recording Capture Card (E)","14406","1.00","14406.78","2021-05-28",NULL
"15508","Kaveri Khandelwal","Prashant Shivram Tiwari (Thane)","DIGITEK TRIPOD DTR 690 VDPRO FOR CAMERA","2542","1.00","2542.37","2021-05-28",NULL
"15509","Kaveri Khandelwal","Prashant Shivram Tiwari (Thane)","XR-20L WIRELESS MICROPHONE","6355","1.00","6355.93","2021-05-28",NULL
"15510","Kaveri Khandelwal","Prashant Shivram Tiwari (Thane)","Led Ceilling Light","1785","3.00","5357.13","2021-05-28",NULL
"15511","Kaveri Khandelwal","Prashant Shivram Tiwari (Thane)","HDMI CABLE 10 MTR","1091","1.00","1091.53","2021-05-28",NULL
"15512","Kaveri Khandelwal","Prashant Shivram Tiwari (Thane)","LED BULB E-27 20W","415","8.00","3320.00","2021-05-28",NULL
"15513","Kaveri Khandelwal","Prashant Shivram Tiwari (Thane)","PHOTOGRAPHY LAMP HOLDER FOR FOUR","2200","2.00","4400.00","2021-05-28",NULL
"15514","Kaveri Khandelwal","Prashant Shivram Tiwari (Thane)","Ring LED Light","550","2.00","1100.00","2021-05-28",NULL
"15515","Kaveri Khandelwal","Prashant Shivram Tiwari (Thane)","DIGITEK UMBRELLA","159","2.00","319.50","2021-05-28",NULL
